rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-167-dup-0, sam, hyland, 24, richtfr close, , cromer, 6151, sa, 19490307, 27, 04 09987693, 1098827, 1
rec-11-dup-0, madeline, boase, 5, woodfull loop, blue crane farm, little river, 3700, vic, 19190428, 32, 08 03048523, 1672078, 2
rec-364-dup-0, giorgia, blake, 42, were street, st vincents hospital, watsoia, 2484, sa, 19990105, 37, 08 80795302, 3340956, 7
rec-97-org,   mackenzie, lombardi, 41, william webb drive, , crescent head, 2280, nsw, 19921005, 25, 03 28727445, 2875383, 6
rec-111-dup-0, william, webb, 112, plowman place, kergunyah, toolleen, 6208, wa, 19050402, 30, 07 14273318, 7556213, 3
rec-421-org,   hugo, due, 19, barr-smith avenue, bukkulla, blakney creek, 4814, vic, 19530727, 26, 02 74947079, 6077829, 6
rec-490-dup-0, angelina, masn, 21, booth crescent, , , 2207, vic, 19880706, 22, 03 18625861, 7218481, 3
rec-124-dup-0, james, parremore, 70, eddy crescent, rockview, smithfield, 2316, vip, 19290527, 24, 08 40585259, 7789260, 0
rec-282-dup-0, caleb, bastiuans, 159, cobbadah street, , tatura, 2147, nsw, 19100524, 18, 03 92800376, 1259592, 0
rec-144-dup-0, felicity, lapienis, 8, longmore crescent, top edge, firle, 2259, nsw, 19890202, 27, 03 85374828, 4437468, 0
rec-330-dup-0, samir, milburn, 33, hatfield street, , toowoomba, 5606, nsw, 19441217, 31, 04 83043924, 6555568, 5
rec-396-org,   matilda, highet, 5, macrossan crescent, kimberley, surrey hills, 3148, vic, , 26, 07 72820697, 9521900, 6
rec-276-dup-0, phoebe, averis, 74, kootara crescent, the gums, tooraz, 4068, act, 19200916, 30, 07 42782741, 6779901, 3
rec-352-dup-0, matilda, pascoe, 46, garran place, deepdale farm, elermofe vale, 6060, vic, 19920413, 27, , 7695955, 6
rec-446-org,   laetitia, mcgregor, 164, aspinall street, , rossmoyne, 2567, , , , 04 76873282, 4558133, 4
rec-482-org,   lachlan, cicolella, 3, goodhart crescent, rowethorpe, elsternwick, 6022, nsw, 19790127, , 03 20267827, 4577344, 3
rec-177-org,   sam, white, 124, cambridge street, , pennant hills, 2085, sa, 19820526, , 03 76119222, 8752220, 1
rec-381-org,   hugo, miles, 50, kiddle crescent, kojonolokan hills, lilydale, , sa, 19470815, 20, 03 83787696, 5194907, 3
rec-247-dup-0, isabella, guthridge, 719, deeley place, braeburn, port maclquarie, 4300, nsw, 19561219, 20, 08 37766162, 1409217, 3
rec-139-org,   zachary, paschalidis, 346, mcgowan place, , flagstaff hill, 2042, , 19221024, 38, 03 67530705, 5319944, 8
rec-22-dup-0, jasper, bishpp, 1, sharman place, , briar hill, 2650, wa, 19831225, 23, 08 33500911, 6089975, 8
rec-151-org,   samantha, ryan, 5, adair street, , penrith, 4005, sa, 19661119, , 07 76246993, 5137919, 0
rec-471-org,   campbell, mason, 45, diamond street, , corio, 2603, qld, 19501021, 40, 07 30054276, 3588046, 2
rec-27-org,   matthew, groenewoud, 8, , lamington national, point cook, 2420, nsw, 19441227, 37, 03 50510717, 4159910, 7
rec-170-org,   michaela, thorpe, 17, boulton close, , bellevue hill, 4814, qld, 19750330, 31, 03 88952093, 4948090, 6
rec-271-org,   jack, hinchey, 33, bingley crescent, rosetta village, frenchs forest, 2340, nsw, , , 08 00390493, 9694173, 7
rec-453-dup-0, michael, matthews, 695, brahe place, , emeraldbeach, 3054, vic, , 32, 08 04909563, 4497688, 3
rec-290-dup-0, gabrielle, girdlwr, 1, scattergood place, , sunshine, 2016, qld, , 36, 02 96404966, 6607955, 2
rec-383-org,   , condessa, 162, hibbins place, , parkdale, 2534, nsw, 19550825, 29, 03 45006425, 8003050, 2
rec-296-org,   madison, sepp, 339, kidman close, , old toongabbie, 3183, qld, , , 04 29028641, 5520783, 2
rec-334-dup-0, holly, morrison, 38, currey street, , eatons hill, 2140, nsw, 19310807, 36, 07 39630183, 1585169, 3
rec-180-org,   connor, lahey, 1, candlebark close, pontresina, southern cross, 3037, nsw, 19990126, 41, 07 44807788, 6669879, 9
rec-115-dup-0, nicholas, brain, 7, angas street, , glengowrie, 2280, vic, , 31, 03 85176288, 1067271, 6
rec-109-org,   michael, hede, 8, john cleland crescent, glenumbral, wahroonga, 2074, qld, , 28, 02 48144005, 8056559, 3
rec-300-org,   tiana, , 7, brophy street, , bundamba, 3220, qld, 19561104, 32, 08 46004536, 5660184, 9
rec-260-org,   madison, webb, 21, yanda street, specialist centre, saddleworth, 3168, nsw, , 18, 03 58340552, 5371014, 6
rec-219-dup-0, chloa, herbert, 6, bunker place, , second valley, 4574, qld, 19420208, , 07 77895890, 5073712, 7
rec-0-org,   william, mahony, 13, harwood court, strathleigh, coolaroo, 4415, vic, 19280811, 27, 04 20932025, 4406426, 5
rec-122-org,   april, poore, 14, burnside street, finis river, giralang, 7006, nsw, 19640130, 26, 02 52109258, 3871901, 8
rec-353-org,   ridley, wang, 378, captain cook crescent, , kogarah, 3109, qld, 19430415, 28, 02 28929366, 2766839, 8
rec-333-dup-0, benjamin, rothe, 35, ina gregory circuit, , flemington, 3844, vic, 19430412, 39, , 8609708, 0
rec-2-dup-0, kirra, matthews, 43, templestowe avenue, , raceviwe, 7325, nsw, 19540522, 29, 07 53079267, 5331710, 1
rec-212-org,   joshua, white, 35, wrixon street, , midland, 4163, qld, 19500917, , 04 65830546, 9722373, 1
rec-257-org,   harriet, grafton, 4, gurrit place, , somers, 4065, vic, 19350713, , 02 37799041, 3053952, 0
rec-327-dup-0, tiana, matthews, 54, mugglestone place, , mentone, 2071, vie, 19740628, 19, 08 40476464, 6891937, 9
rec-229-org,   connor, white, 9, wrixon street, calandra, mannum, 6169, nsw, 19400220, , 08 09833957, 4018847, 0
rec-14-dup-0, rley, apted, 27, dawes street, davrnpk, currimundi, 4065, nsw, 19080101, 30, 07 06987777, 6862484, 0
rec-137-dup-0, louis, chandler, 384, bear place, ulah, st clair, 4113, , 19531022, , 03 37029392, 7014580, 2
rec-51-dup-0, joshua, , 4, elvire qplace, garden settlement, jubilee pocket, 2228, wa, 19770406, 20, 02 14527761, 6584291, 4
rec-484-dup-0, angus, croker, , mclellan place, strathmore vineyard, belmont, 2090, nsw, 19071322, , 08 89366622, 8397298, 0
rec-64-org,   matisse, reid, 19, ijong street, , trigg, 6164, vic, 19090108, , 02 28034770, 9139973, 5
rec-149-org,   madison, burford, 1, ferrett circuit, , maslin beach, 4655, qld, , 27, 04 16481942, 6453296, 1
rec-106-dup-0, thomas, every, 11, mackie crescent, , forrestfield, 3178, nsw, 19640130, 31, 07 34619760, 9074738, 0
rec-473-org,   sophie, sheldon, 145, eildon place, tullatoola, mawson, 4570, qld, 19491231, 27, 07 27796367, 2702691, 1
rec-57-dup-0, alexa-rose, noble, 5, wadham place, sun city resort, glenden, 6053, nsw, 19850801, , 03 30864073, 4911944, 0
rec-52-dup-0, anneliese, clakre, 221, veal place, , rosewater, 7008, qld, 19880627, 39, 07 61927020, 7407773, 6
rec-384-dup-0, emma, matthews, 39, vickery street, , albany creek, 2042, nsw, 19661028, 32, , 4365764, 6
rec-388-org,   robert, mason, 4, pocket avenue, , alice springs, 4218, qld, , 33, 03 42814750, 9399718, 4
rec-25-org,   esme, brooker, 163, kingsmill street, berkeley vlge, leppington, 3122, nsw, 19460429, , 03 39525358, 9100246, 7
rec-440-org,   chloe, webb, 33, berne crescent, , kalamunda, 3226, , 19380706, , 07 65282436, 4126054, 1
rec-414-dup-0, chloe, tow, 3, , , elizabeth park, 2700, sa, , , 02 39166679, 3758129, 9
rec-320-dup-0, nathan, grden, 186, bellinger circuit, trail view, ballan, 2641, vic, , , 08 37995828, 3995299, 3
rec-482-dup-0, lachlan, cicolella, 3, goodhart crescent, rowethorpe, elsternwick, 6022, nsw, 19790127, , 03 20267287, 4577344, 3
rec-459-org,   kane, bristow, 7, outtrim avenue, inglewood, hamilton, 2641, wa, 19630812, 25, 03 50718958, 8624673, 2
rec-166-dup-0, michael, mason, 4, kangaroo court, , safety bay, 3046, nsw, 19640308, 22, 07 49764477, 3451578, 6
rec-247-org,   isabella, guthridge, 719, deeley place, braeburn, port macquarie, 4300, nsw, 19561219, 20, 08 37766162, 1409217, 3
rec-450-org,   sarah, lowe, 5, diselma place, wombat hill, tuart hill, 4221, nsw, 19480208, 24, 07 82009427, 4416161, 2
rec-323-dup-0, daniel, spicer, 25, callaghan street, , mitcham, 4304, nshw, 19730719, 21, 07 58617054, 6252040, 6
rec-372-org,   lucy, white, 9, foskett street, , wantirna, 4815, vic, 19911216, 32, 07 77399713, 3192090, 7
rec-403-dup-0, matthew, jessen, , elliott street, heritage est, rosewater, 3175, act, 19760204, 31, 04 61655177, 6020843, 2
rec-210-dup-0, samuel, siviour, 14, john clelandtcrescent, , mount rowan, 2619, vic, 19690206, 26, 03 01774918, 7902479, 1
rec-331-org,   joshua, morcom, 14, giles street, lyndilan, corrimal, 4500, qld, 19550318, 28, 08 18324395, 2759636, 0
rec-162-dup-0, jessica, dixon, 230, sinclair street, , paddington, 2293, qldl, 19120212, 34, 07 45070180, 4064898, 0
rec-29-org,   maddison, yu, 2, throsby crescent, , semaphore park, 4124, vic, 19880328, , 08 92144881, 5472969, 7
rec-49-dup-0, noah, howie, 7, burkitt street, , enoggera, 3904, qld, 19370871, , 04 28748545, 3677455, 7
rec-361-org,   montana, richmond, 4, borrowdale street, , coonawarra, 2456, wa, 19270117, 34, 08 63752714, 5449700, 0
rec-204-org,   joshua, thorpe, 69, tudawalli place, , st albans, 3802, sa, , 36, 08 19318487, 9351489, 0
rec-59-dup-0, nikita, hawes, 44, , , oak flats, 2509, vic, , 26, 04 22078837, 2336811, 6
rec-238-dup-0, sarah, suchar, 81, malcol place, , burnie, 2487, wa, , 24, 07 33212142, 5918057, 3
rec-470-org,   henry, mccarthy, 596, leichhardt street, , bundaberg, 4570, nsw, 19930418, 22, 08 90342926, 4765024, 9
rec-217-org,   rachel, ryan, 33, sticht place, , paddington, 2161, wa, 19970815, 27, 02 75490984, 9546517, 7
rec-306-dup-0, callum, skeen, 419, kingsmill street, , pennent hills, 4170, nsw, 19760621, 21, 03 30765808, 5098308, 9
rec-134-org,   lucas, ferris, 9, haynes place, , auburn, 3030, vic, 19250704, 31, 04 13574478, 8227690, 1
rec-493-org,   brianna, eyles, 22, windradyne street, luskin court, kedron, 6155, vic, 19220401, 26, 04 10918063, 3766143, 6
rec-232-dup-0, brooke, van def hoek, 760, nuyts street, rocky bend, long jetty, 2430, nsw, 19391001, , , 8386071, 8
rec-362-dup-0, claire, spears, 1, o'neill street, , yowie bay, 2210, nsw, 19240308, , 07 75078625, 6370774, 0
rec-444-org,   henry, clemes, 22, wagga street, , marburg, 2229, , 19780805, 26, 08 66117862, 5962704, 5
rec-350-org,   chantelle, cachia, 21, duffy street, , newmarket, 3170, nsw, 19000308, 31, 04 92135310, 9033010, 0
rec-239-dup-0, sophie, runis, 4, bugden avenue, , windang, 3934, qld, 19320908, , 08 73830708, 5615344, 0
rec-127-dup-0, tianah, greenberg, 156, maranboy street, flanagan's bar, woombye, 3074, sa, , 31, 03 73356874, 8914208, 0
rec-10-org,   alissa, herbert, 110, , , kogarah, 3199, nsw, 19790307, 38, 08 84815602, 2099266, 2
rec-43-org,   teresa, blunden, 5, grylls crescent, , coombabah, 3151, tas, 19870121, 32, 07 84215798, 8407889, 0
rec-90-dup-0, emm, campbell, 66, antill street, cosy corner, launceston south, 2208, tas, 19160315, , 04 35904006, 8682976, 8
rec-96-dup-0, mikaela, linnell, 15, canopus crrscent, , maryborough, 2262, vic, , 31, 07 68585580, 9685353, 8
rec-309-org,   jordyn, leditschke, 53, cassinia street, grey oaks, mill park, 4873, qld, 19750220, 22, 04 14299279, 3325373, 2
rec-35-dup-0, daniel, campbdll, 58, whitfield circuit, broadford, taringa, 4077, nsw, 19790801, 23, 03 49905439, 3803269, 0
rec-365-org,   , rimsky-korsakov, 33, roughley place, , surry hills, 3219, nsw, 19590725, 33, 02 44524637, 4621985, 8
rec-294-org,   ryleh, frnklin, 34, ashby circuit, glenview, macedon, 6060, sa, , 23, 08 99309365, 6834112, 4
rec-13-org,   evan, hislop, 15, marcus clarke street, , lake tyers beach, 2323, vic, 19480329, , 02 66584937, 3529916, 1
rec-101-dup-0, rosie, mercroella, 8, biffin street, , sippy downs, 2632, qld, 19540720, 32, 02 61028500, 7548123, 5
rec-464-org,   nicholas, everett, 19, booth crescent, kiouwa, marryatville, 3280, vic, , 27, 08 42165434, 3970543, 8
rec-462-org,   thomas, webb, 4, howitt street, st francis village, tin can bay, 4610, sa, 19610328, 29, 02 24980851, 8987116, 9
rec-217-dup-0, rachel, ryan, 337, sticht place, , paddington, 2161, wa, 19970815, 27, 02 75490984, 9546517, 7
rec-289-dup-0, sofia, chou, 8, parkhill street, , moranbah, 5573, vic, 19220802, 19, 08 00674140, 2953035, 8
rec-285-dup-0, lily, shepherd, 5, daintree crescent, , bangor, 3337, qlb, 19650121, 19, 04 22158098, 3809523, 8
rec-261-dup-0, phoebe, fitzpatrick, 103, newton treet, the willows, ringwood, 3241, nsw, 19690619, 28, 02 67173711, 6937727, 8
rec-262-dup-0, fergus, schmook, 28, chave street, , unanderra, 5271, sa, 19381020, 25, 03 18667227, 7215628, 7
rec-329-org,   taylah, blackwell, 26, tinderry circuit, brentwood vlge, camperdown, 2831, vic, 19911207, 31, 03 98933154, 7805678, 3
rec-457-org,   timara, , 37, blamey crescent, , riverwood, 2902, nsw, , , 03 58193154, 6920814, 0
rec-199-dup-0, brooke, millar, 24, burdekinh avenue, , west perth, 4152, vic, 19361127, 30, 04 56163484, 8588840, 9
rec-265-org,   ashley, grafanakis, 2, langdon avenue, , ingham, 3166, nsw, 19290527, 28, 04 49540956, 3348913, 9
rec-230-dup-0, danielle, reid, 10, araluen utreet, silvervale, eaglehawk, 2111, , 19730401, 24, 07 14281226, 5486587, 9
rec-451-dup-0, lucy, noack, 14, denham place, , yarrawonga, 3880, nss, 19260827, 38, 08 02769615, 3490943, 8
rec-424-org,   rachel, schumann, 14, , casuarina shoppingsqre, newstead, 5501, nsw, 19500121, 34, 03 94382600, 5004884, 9
rec-281-dup-0, indyana, twelves, 381, wybalena grove, kellwlod, , 5573, nsw, 19960204, , 04 73124905, 5655518, 0
rec-23-dup-0, cooper, mcgrgor, 2, parker street, , ascot vale, 2170, qld, 19630425, 26, 02 41946798, 5325388, 3
rec-223-dup-0, jessie, pulfofd, 13, minehan place, st kilda road, toowoomba, 2143, nsw, 19681228, 23, 03 49130513, 3175526, 9
rec-425-org,   leon, galbraith, 17, freda bennett circuit, , yamba, 6061, , 19340630, 20, 02 51398578, 5631895, 2
rec-125-org,   liam, white, 120, eungella street, , mount nelson, 4701, vic, 19360906, 29, 04 13708682, 8738251, 7
rec-243-org,   mia, kerslake, 4, pockley close, , moruya, 4178, qld, 19150321, 34, 07 69222522, 2150990, 2
rec-25-dup-0, esme, brooker, 163, kingsmill street, berkeley vlge, leppngton, 3122, nsw, 19460429, , 03 39525358, 9100246, 7
rec-298-org,   cameron, ryan, 1, verco street, , safety bay, 2083, vic, 19541014, 28, 04 27085206, 5705892, 1
rec-142-dup-0, kai, clarke, 60, mackie crescent, , mansfoeld, 6260, sa, 19720124, 30, 03 12327359, 9315325, 9
rec-31-dup-0, jackson, armiento, 55, duigangstreet, apmnt 65, clayton, 3331, , 19650327, , 02 38751971, 5397297, 0
rec-256-org,   michael, varey, 152, sowden street, , rowville, 2088, nt, 19570216, 29, 07 76389561, 4350244, 3
rec-157-dup-0, hollie, , 64, wynter place, , exeter, 6028, vic, 19260530, , 04 61560647, 9624853, 4
rec-6-org,   connor, brgles, 15, mitchell street, matlock, mulgrave east, 3216, vic, 19350606, , 04 00571023, 2160232, 8
rec-172-dup-0, d'arcy, clarke, 36, karrugang circuit, , cangerbury, 5081, wa, 19290323, , 04 13825201, 6968799, 3
rec-267-dup-0, samuel, blake, 3, gingana street, , dalby, 3148, nsw, , 38, 07 29218283, 8967707, 5
rec-310-org,   benjamin, sherriff, 165, napier close, willera, bungawalbin, 2042, nsw, 19561205, , 04 85535006, 5835867, 7
rec-378-org,   james, roles, 9, marsden street, , sheidow park, 2360, qld, 19390323, 26, 02 58847734, 4187485, 7
rec-129-dup-0, kane, reid, 4, totterdell street, , but ler, 2067, vic, 19540617, , 07 92179068, 3126859, 5
rec-253-org,   robert, haeusler, 26, miller street, , beeliar, 4305, vic, 19470510, , 04 83158607, 4322675, 4
rec-184-org,   charlotte, reid, 80, , , st clair, 2204, nsw, 19710528, 29, 08 46715469, 9817605, 9
rec-340-org,   madeline, burnell, 1336, erldunda circuit, moline village, narooma, 6230, , 19770817, 28, 08 86338618, 4315655, 5
rec-77-org,   george, coppola, 33, le gallienne street, bulga wine estates, telegraph point, 7215, nsw, 19061231, 21, 03 14471808, 3874624, 1
rec-48-dup-0, kelsye, rawlings, 7, condell street, , park orchards, 2564, vic, , 21, 04 91222594, 3585671, 2
rec-38-dup-0, daniekle, manskey, 135, burkitt street, , canley vale, 4570, nsw, 19491215, 27, 02 96686993, 7262274, 4
rec-358-org,   timothy, noble, 25, boustead circuit, , keilor east, 2022, , 19700310, 26, 08 20674486, 2116795, 3
rec-249-org,   sean, campbell, 54, brewster place, peregrine, greenwood, 3137, qld, 19110618, 26, 02 05815469, 3659359, 3
rec-313-dup-0, olivia, ferri, 10, titheradge place, , boyne island, 2770, , 19820820, , 02 28277655, 5714683, 6
rec-347-org,   louise, porra, 17, cloncurry street, , noble park, 2219, qld, 19290402, 30, 03 96802038, 5893607, 9
rec-3-dup-0, kiana, mcclelland, 118, kenyon circuit, cara hill, south west rocks, , nsw, 19430311, 25, 03 23798440, 8047722, 9
rec-65-org,   lily, matthews, 23, pearce street, warra-gan, bossley park, 2153, wa, 19070412, 30, 03 76119596, 1012594, 2
rec-295-dup-0, joshua, maynard, 3, leonard close, , karuah, 2500, nss, 19001213, , 02 03923611, 4656137, 9
rec-452-org,   judah, scollard, 6, freda bennett circuit, amherst village, seaforth, 4129, nsw, 19070909, , 08 55016171, 3872179, 1
rec-130-dup-0, jasmine, kujoth, 229, dunstan street, , lake tyers beach, 2486, qld, 19930902, 26, 04 34123826, 4900659, 3
rec-177-dup-0, sam, white, 124, cambridgk street, , pennant hills, 2085, sa, 19820526, , 03 76119222, 8752220, 1
rec-497-org,   max, white, 4, dowling street, , ascot vale, 4405, act, 19270725, 34, 04 89414307, 5663341, 0
rec-190-org,   aidan, tardrew, 25, ballarat street, , the bight, 4225, vic, 19951030, 30, 07 58608065, 6287787, 3
rec-19-dup-0, lachlsn, doman, 49, mcgee place, , greendale, 2008, nsw, 19050807, 41, 08 43861085, 6967205, 8
rec-375-dup-0, jarod, kopecki, 10, dorrit blacl crescent, , narrandera, 3806, vic, 19280906, , 07 00012746, 2951135, 1
rec-84-org,   lia, brouwers, 1, tinderry circuit, , round hill, 4563, sa, 19390214, 31, , 8633788, 8
rec-450-dup-0, sarah, lowe, , diselma place, wombat hill, tuart hill, 4221, nsw, 19480208, 24, 07 82009427, 4416161, 2
rec-411-dup-0, arabella, coleman, 7, hatfield street, , normanhurst, 3939, nsw, 19841214, 27, 08 89949102, 2149501, 5
rec-213-dup-0, luke, nicolle, 208, boustead circuit, , caulfield north, 3103, qld, 19080811, 28, 07 51564797, 9990575, 3
rec-192-org,   annabelle, bahnisch, 5, kelleway avenue, garden settlement, , 3950, vic, 19580202, 18, 03 48618877, 1305159, 4
rec-201-org,   megan, verco, 76, derrington crescent, fernbank, orange, 4102, sa, 19980211, 32, 08 79151159, 6786294, 9
rec-405-dup-0, charlie, garrity, 25, duigan street, , eastern heights, 3936, wa, , 40, 07 64346594, 7512226, 1
rec-189-dup-0, seth, , 12, ina gregory circuit, , o'connor, 2372, nsw, 19290127, , 03 08637970, 7416466, 1
rec-304-org,   matthew, boyes, 9, kadina crescent, , whitfield, 4060, nsw, 19660821, , 07 34449589, 3290986, 1
rec-332-org,   chloe, syrokos, 3, raw place, rmbe 770, keilor east, 3000, vic, 19120106, 30, 04 64497061, 6769045, 1
rec-228-org,   sonja, leon, 127, dryandra street, brokenspoke, mount hardey, 4055, sa, 19580605, , 02 84828130, 1504064, 6
rec-218-dup-0, hannah, green, 5, burns circuit, , gol gol, 2295, tas, 19650327, 26, 02 91126843, 1470323, 8
rec-164-org,   brandon, white, 39, noakes court, , forth, 2038, nsw, 19020825, 33, 04 64292348, 1007082, 4
rec-24-org,   emma, miki, 58, william webb drive, breakaway creek es, windsor, 2500, tas, 19051109, 30, 04 28506083, 8898924, 3
rec-133-dup-0, taylor, costigan, 38, goddard crescent, , , , nsw, 19710826, 41, 07 20245543, 8076973, 7
rec-40-dup-0, evaj, matthews, 15, bunda street, wollangambe, surrey hills, 2026, qld, , 33, 02 32216938, 7795728, 4
rec-67-dup-0, emiily, lanyon, 8914, wells road, , penrith, 2448, nsw, 19210213, 37, 07 64649743, 5174960, 3
rec-104-org,   caleb, dixon, 39, knox street, , brunswick west, 3198, sa, 19620605, 28, 03 54903670, 5460896, 4
rec-259-dup-0, luke, paterson, , bass garden, bristin, woollahra, 4109, nsw, 19261230, 52, 08 53779014, 9806435, 9
rec-22-org,   jasper, bishop, 1, sharman place, , briar hill, 2650, wa, 19831225, 23, 08 33500911, 6089975, 8
rec-372-dup-0, lucy, white, 91, foskett street, , wantirna, 4815, vic, 19911216, 32, 07 77399713, 3192090, 7
rec-366-dup-0, , belperio, 289, , rawdon, ascot, 2906, tas, 19670304, 34, 04 33795867, 4923604, 1
rec-159-org,   ethan, allegretto, 34, outtrim avenue, dspq, laverton, 2074, nsw, 19850906, 21, 02 26891140, 6729436, 0
rec-175-org,   finn, berry, 58, mcarthur place, nioka, sorell, 5006, nsw, 19761018, 27, 08 44763595, 6297294, 8
rec-78-org,   harrison, kromwyk, 83, lowanna street, , alice springs, 6027, , 19100314, , 02 14487246, 3008912, 6
rec-42-org,   makayla, hislop, 23, masson street, , drysdale, 2217, nsw, 19780122, 32, 08 42302042, 4359714, 2
rec-480-org,   lauren, statton, 72, ainslie avenue, , north maclean, 2749, wa, 19560112, 27, , 7958869, 7
rec-292-dup-0, brigifte, gilkes, 74, pimpampa close, , st albans, 3634, wa, 19990803, 29, 08 35049188, 5839762, 4
rec-364-org,   giorgia, blake, 42, were street, st vincents hospital, watsonia, 2484, sa, 19990105, 37, 08 80795302, 3340956, 7
rec-33-dup-0, bailey, twin, 166, poynton street, , clifton springs, 4116, nsw, 19030331, 26, 04 69816104, 7389585, 1
rec-5-dup-0, benjamin, byers, 63, gruner street, red hills, mclaren vale, 5238, viv, 19210623, 22, 04 80674472, 4675810, 0
rec-267-org,   samuel, blake, 32, gingana street, , dalby, 3148, nsw, , 38, 07 29218283, 8967707, 5
